Sales ID,Customer ID,Product ID,Supplier ID,Time ID,Location ID,Sales,Quantity,Discount,Profit
CA-2017-161669,EM-14095,OFF-SU-10002503,14598,75,2,11.36,2,0,3.2944
CA-2017-161669,EM-14095,OFF-SU-10002503,14598,75,5,11.36,2,0,3.2944
CA-2017-161669,EM-14095,OFF-SU-10002503,14598,75,25,11.36,2,0,3.2944
CA-2017-161669,EM-14095,OFF-SU-10002503,14598,75,61,11.36,2,0,3.2944
CA-2017-161669,EM-14095,OFF-SU-10002503,14598,75,153,11.36,2,0,3.2944
CA-2017-161669,EM-14095,OFF-SU-10002503,14598,75,453,11.36,2,0,3.2944
CA-2017-161669,EM-14095,OFF-LA-10004093,85861,75,2,14.62,2,0,6.8714
CA-2017-161669,EM-14095,OFF-LA-10004093,85861,75,5,14.62,2,0,6.8714
CA-2017-161669,EM-14095,OFF-LA-10004093,85861,75,25,14.62,2,0,6.8714
CA-2017-161669,EM-14095,OFF-LA-10004093,85861,75,61,14.62,2,0,6.8714
CA-2017-161669,EM-14095,OFF-LA-10004093,85861,75,153,14.62,2,0,6.8714
CA-2017-161669,EM-14095,OFF-LA-10004093,85861,75,453,14.62,2,0,6.8714
CA-2016-114300,AF-10885,TEC-PH-10001552,21115,308,619,83.72,7,0,23.4416
CA-2016-114300,AF-10885,FUR-CH-10001891,56670,308,619,287.94,3,0,77.7438
CA-2018-107503,GA-14725,FUR-FU-10003878,32374,309,789,48.896,4,0.2,8.5568
CA-2015-107755,CK-12760,TEC-AC-10000710,71611,310,790,115.36,7,0,49.6048
CA-2017-152534,DP-13105,OFF-AR-10002335,22034,23,791,5.16,2,0,1.3416
CA-2017-152534,DP-13105,OFF-PA-10001870,33648,23,791,38.88,6,0,18.6624
CA-2017-123274,GT-14710,FUR-FU-10004090,32632,311,52,44.46,2,0,14.6718
CA-2017-123274,GT-14710,FUR-FU-10004090,32632,311,93,44.46,2,0,14.6718
CA-2017-123274,GT-14710,FUR-FU-10004090,32632,311,105,44.46,2,0,14.6718
CA-2017-123274,GT-14710,FUR-FU-10004090,32632,311,576,44.46,2,0,14.6718
CA-2017-123274,GT-14710,OFF-ST-10000736,14617,311,52,242.94,3,0,9.7176
CA-2017-123274,GT-14710,OFF-ST-10000736,14617,311,93,242.94,3,0,9.7176
CA-2017-123274,GT-14710,OFF-ST-10000736,14617,311,105,242.94,3,0,9.7176
CA-2017-123274,GT-14710,OFF-ST-10000736,14617,311,576,242.94,3,0,9.7176
CA-2015-125612,BK-11260,OFF-PA-10001019,32785,91,52,39.96,2,0,18.7812
CA-2015-125612,BK-11260,OFF-PA-10001019,32785,91,93,39.96,2,0,18.7812
CA-2015-125612,BK-11260,OFF-PA-10001019,32785,91,105,39.96,2,0,18.7812
CA-2015-125612,BK-11260,OFF-PA-10001019,32785,91,576,39.96,2,0,18.7812
CA-2015-125612,BK-11260,OFF-SU-10002537,60021,91,52,102.3,10,0,26.598
CA-2015-125612,BK-11260,OFF-SU-10002537,60021,91,93,102.3,10,0,26.598
CA-2015-125612,BK-11260,OFF-SU-10002537,60021,91,105,102.3,10,0,26.598
CA-2015-125612,BK-11260,OFF-SU-10002537,60021,91,576,102.3,10,0,26.598
CA-2015-125612,BK-11260,OFF-ST-10003221,20475,91,52,21.36,2,0,5.7672
CA-2015-125612,BK-11260,OFF-ST-10003221,20475,91,93,21.36,2,0,5.7672
CA-2015-125612,BK-11260,OFF-ST-10003221,20475,91,105,21.36,2,0,5.7672
CA-2015-125612,BK-11260,OFF-ST-10003221,20475,91,576,21.36,2,0,5.7672
CA-2018-161984,SJ-20125,OFF-PA-10004569,35477,312,798,7.61,1,0,3.5767
CA-2018-161984,SJ-20125,OFF-FA-10000624,52801,312,798,7.16,2,0,3.58
CA-2015-133851,CM-12445,OFF-SU-10001225,41458,3,18,7.36,2,0,0.1472
CA-2015-133851,CM-12445,OFF-SU-10001225,41458,3,78,7.36,2,0,0.1472
CA-2015-133851,CM-12445,OFF-SU-10001225,41458,3,256,7.36,2,0,0.1472
CA-2015-133851,CM-12445,OFF-AR-10003752,12392,3,18,23.1,2,0,10.626
CA-2015-133851,CM-12445,OFF-AR-10003752,12392,3,78,23.1,2,0,10.626
CA-2015-133851,CM-12445,OFF-AR-10003752,12392,3,256,23.1,2,0,10.626
CA-2017-134474,AJ-10795,TEC-AC-10001714,32606,313,411,191.472,6,0.2,40.6878
CA-2017-134474,AJ-10795,OFF-AR-10003958,44776,313,411,5.248,2,0.2,0.5904
CA-2017-134474,AJ-10795,TEC-PH-10002923,78284,313,411,59.184,2,0.2,5.1786
CA-2015-149020,AJ-10780,OFF-LA-10004272,57642,314,68,2.89,1,0,1.3583
CA-2015-149020,AJ-10780,FUR-FU-10000965,12737,314,68,51.94,1,0,21.2954
CA-2017-134362,LS-16945,OFF-LA-10004853,31820,315,23,15.936,4,0.2,5.1792
CA-2017-134362,LS-16945,OFF-LA-10004853,31820,315,154,15.936,4,0.2,5.1792
CA-2017-134362,LS-16945,OFF-LA-10004853,31820,315,189,15.936,4,0.2,5.1792
CA-2017-134362,LS-16945,OFF-LA-10004853,31820,315,301,15.936,4,0.2,5.1792
CA-2015-136742,GP-14740,OFF-BI-10003719,79594,316,808,44.91,6,0.7,-35.928
CA-2017-158099,PK-18910,OFF-BI-10000545,55155,317,23,1141.47,5,0.7,-760.98
CA-2017-158099,PK-18910,OFF-BI-10000545,55155,317,154,1141.47,5,0.7,-760.98
CA-2017-158099,PK-18910,OFF-BI-10000545,55155,317,189,1141.47,5,0.7,-760.98
CA-2017-158099,PK-18910,OFF-BI-10000545,55155,317,301,1141.47,5,0.7,-760.98
CA-2017-158099,PK-18910,TEC-PH-10002496,64837,317,23,280.782,3,0.4,-46.797
CA-2017-158099,PK-18910,TEC-PH-10002496,64837,317,154,280.782,3,0.4,-46.797
CA-2017-158099,PK-18910,TEC-PH-10002496,64837,317,189,280.782,3,0.4,-46.797
CA-2017-158099,PK-18910,TEC-PH-10002496,64837,317,301,280.782,3,0.4,-46.797
CA-2016-131128,TB-21520,OFF-PA-10003591,87961,318,811,34.44,3,0,17.22
CA-2015-148488,SM-20005,OFF-PA-10004470,51031,319,52,11.36,2,0,5.2256
CA-2015-148488,SM-20005,OFF-PA-10004470,51031,319,93,11.36,2,0,5.2256
CA-2015-148488,SM-20005,OFF-PA-10004470,51031,319,105,11.36,2,0,5.2256
CA-2015-148488,SM-20005,OFF-PA-10004470,51031,319,576,11.36,2,0,5.2256
CA-2015-148488,SM-20005,OFF-BI-10000315,13599,319,52,106.344,7,0.2,37.2204
CA-2015-148488,SM-20005,OFF-BI-10000315,13599,319,93,106.344,7,0.2,37.2204
CA-2015-148488,SM-20005,OFF-BI-10000315,13599,319,105,106.344,7,0.2,37.2204
CA-2015-148488,SM-20005,OFF-BI-10000315,13599,319,576,106.344,7,0.2,37.2204
CA-2018-114636,GA-14725,OFF-PA-10001790,94542,320,101,192.16,5,0.2,67.256
CA-2017-116736,CC-12430,FUR-FU-10004017,50992,321,811,322.59,3,0,64.518
CA-2017-116736,CC-12430,TEC-AC-10003628,94354,321,811,29.99,1,0,13.1956
CA-2017-116736,CC-12430,TEC-AC-10002049,11018,321,811,371.97,3,0,66.9546
US-2015-158638,AG-10765,OFF-BI-10003712,65024,322,23,5.892,4,0.7,-4.1244
US-2015-158638,AG-10765,OFF-BI-10003712,65024,322,154,5.892,4,0.7,-4.1244
US-2015-158638,AG-10765,OFF-BI-10003712,65024,322,189,5.892,4,0.7,-4.1244
US-2015-158638,AG-10765,OFF-BI-10003712,65024,322,301,5.892,4,0.7,-4.1244
CA-2018-111689,HP-14815,OFF-BI-10003984,63086,323,52,68.472,3,0.2,23.1093
CA-2018-111689,HP-14815,OFF-BI-10003984,63086,323,93,68.472,3,0.2,23.1093
CA-2018-111689,HP-14815,OFF-BI-10003984,63086,323,105,68.472,3,0.2,23.1093
CA-2018-111689,HP-14815,OFF-BI-10003984,63086,323,576,68.472,3,0.2,23.1093
CA-2018-111689,HP-14815,FUR-CH-10004287,63633,323,52,1242.9,5,0.1,262.39
CA-2018-111689,HP-14815,FUR-CH-10004287,63633,323,93,1242.9,5,0.1,262.39
CA-2018-111689,HP-14815,FUR-CH-10004287,63633,323,105,1242.9,5,0.1,262.39
CA-2018-111689,HP-14815,FUR-CH-10004287,63633,323,576,1242.9,5,0.1,262.39
CA-2016-129098,DK-13090,OFF-ST-10001321,19132,324,68,30.84,2,0,8.3268
US-2018-123463,GZ-14470,OFF-AR-10001118,14518,325,18,13.48,4,0,5.9312
US-2018-123463,GZ-14470,OFF-AR-10001118,14518,325,78,13.48,4,0,5.9312
US-2018-123463,GZ-14470,OFF-AR-10001118,14518,325,256,13.48,4,0,5.9312
CA-2017-165148,PM-19135,FUR-FU-10000732,95567,326,213,31.4,5,0,10.048
CA-2017-165148,PM-19135,FUR-FU-10000732,95567,326,496,31.4,5,0,10.048
CA-2017-165148,PM-19135,FUR-FU-10000732,95567,326,670,31.4,5,0,10.048
CA-2016-143602,JS-15595,OFF-BI-10002071,29602,327,2,13.944,3,0.2,4.5318
CA-2016-143602,JS-15595,OFF-BI-10002071,29602,327,5,13.944,3,0.2,4.5318
CA-2016-143602,JS-15595,OFF-BI-10002071,29602,327,25,13.944,3,0.2,4.5318
CA-2016-143602,JS-15595,OFF-BI-10002071,29602,327,61,13.944,3,0.2,4.5318
CA-2016-143602,JS-15595,OFF-BI-10002071,29602,327,153,13.944,3,0.2,4.5318
CA-2016-143602,JS-15595,OFF-BI-10002071,29602,327,453,13.944,3,0.2,4.5318
CA-2018-115364,OT-18730,OFF-ST-10002486,66942,328,236,83.76,12,0,1.6752
CA-2018-115364,OT-18730,OFF-ST-10002486,66942,328,457,83.76,12,0,1.6752
CA-2018-115364,OT-18730,OFF-ST-10002486,66942,328,694,83.76,12,0,1.6752
CA-2018-150707,EL-13735,OFF-BI-10001078,33059,329,826,37.66,7,0,18.4534
CA-2015-104976,CK-12760,OFF-PA-10003845,91625,330,18,34.68,6,0,16.9932
CA-2015-104976,CK-12760,OFF-PA-10003845,91625,330,78,34.68,6,0,16.9932
CA-2015-104976,CK-12760,OFF-PA-10003845,91625,330,256,34.68,6,0,16.9932
CA-2018-132934,JE-15475,TEC-AC-10000927,12776,303,404,149.95,5,0,14.995
CA-2018-132934,JE-15475,OFF-BI-10001098,65995,303,404,51.312,3,0.2,18.6006
CA-2018-133256,TH-21550,OFF-PA-10001622,49437,328,213,4.54,1,0,2.043
CA-2018-133256,TH-21550,OFF-PA-10001622,49437,328,496,4.54,1,0,2.043
CA-2018-133256,TH-21550,OFF-PA-10001622,49437,328,670,4.54,1,0,2.043
CA-2018-133256,TH-21550,OFF-AR-10003158,98350,328,213,15.92,4,0,5.4128
CA-2018-133256,TH-21550,OFF-AR-10003158,98350,328,496,15.92,4,0,5.4128
CA-2018-133256,TH-21550,OFF-AR-10003158,98350,328,670,15.92,4,0,5.4128
CA-2018-133256,TH-21550,TEC-PH-10002660,38001,328,213,543.92,8,0,135.98
CA-2018-133256,TH-21550,TEC-PH-10002660,38001,328,496,543.92,8,0,135.98
CA-2018-133256,TH-21550,TEC-PH-10002660,38001,328,670,543.92,8,0,135.98
CA-2017-105494,PC-18745,OFF-BI-10003364,49262,331,18,70.008,3,0.2,24.5028
CA-2017-105494,PC-18745,OFF-BI-10003364,49262,331,78,70.008,3,0.2,24.5028
CA-2017-105494,PC-18745,OFF-BI-10003364,49262,331,256,70.008,3,0.2,24.5028
CA-2017-140634,HL-15040,OFF-EN-10001099,48185,332,34,15.648,2,0.2,5.0856
CA-2017-140634,HL-15040,OFF-EN-10001099,48185,332,37,15.648,2,0.2,5.0856
CA-2017-140634,HL-15040,OFF-EN-10001099,48185,332,75,15.648,2,0.2,5.0856
CA-2017-140634,HL-15040,OFF-EN-10001099,48185,332,168,15.648,2,0.2,5.0856
CA-2015-144407,MS-17365,OFF-LA-10003923,28420,333,213,103.6,7,0,51.8
CA-2015-144407,MS-17365,OFF-LA-10003923,28420,333,496,103.6,7,0,51.8
CA-2015-144407,MS-17365,OFF-LA-10003923,28420,333,670,103.6,7,0,51.8
CA-2018-160983,GB-14530,OFF-PA-10002250,13506,334,424,46.96,8,0,22.5408
US-2017-114622,JR-16210,OFF-BI-10004716,37568,335,514,8.904,2,0.7,-6.5296
CA-2018-150959,TD-20995,OFF-LA-10001045,96640,336,838,10.44,5,0.2,3.393
CA-2018-150959,TD-20995,OFF-BI-10001510,27805,336,838,18.336,4,0.8,-32.088
CA-2018-132353,DB-13060,TEC-PH-10004536,53689,170,65,323.976,3,0.2,20.2485
CA-2018-132353,DB-13060,TEC-PH-10004536,53689,170,81,323.976,3,0.2,20.2485
CA-2018-132353,DB-13060,TEC-PH-10004536,53689,170,508,323.976,3,0.2,20.2485
CA-2017-130477,LC-17140,OFF-PA-10002947,86742,138,2,20.04,3,0,9.6192
CA-2017-130477,LC-17140,OFF-PA-10002947,86742,138,5,20.04,3,0,9.6192
CA-2017-130477,LC-17140,OFF-PA-10002947,86742,138,25,20.04,3,0,9.6192
CA-2017-130477,LC-17140,OFF-PA-10002947,86742,138,61,20.04,3,0,9.6192
CA-2017-130477,LC-17140,OFF-PA-10002947,86742,138,153,20.04,3,0,9.6192
CA-2017-130477,LC-17140,OFF-PA-10002947,86742,138,453,20.04,3,0,9.6192
CA-2017-130477,LC-17140,OFF-ST-10002583,23009,138,2,64.96,2,0,2.5984
CA-2017-130477,LC-17140,OFF-ST-10002583,23009,138,5,64.96,2,0,2.5984
CA-2017-130477,LC-17140,OFF-ST-10002583,23009,138,25,64.96,2,0,2.5984
CA-2017-130477,LC-17140,OFF-ST-10002583,23009,138,61,64.96,2,0,2.5984
CA-2017-130477,LC-17140,OFF-ST-10002583,23009,138,153,64.96,2,0,2.5984
CA-2017-130477,LC-17140,OFF-ST-10002583,23009,138,453,64.96,2,0,2.5984
CA-2017-130477,LC-17140,OFF-PA-10000019,15636,138,2,12.96,2,0,6.2208
CA-2017-130477,LC-17140,OFF-PA-10000019,15636,138,5,12.96,2,0,6.2208
CA-2017-130477,LC-17140,OFF-PA-10000019,15636,138,25,12.96,2,0,6.2208
CA-2017-130477,LC-17140,OFF-PA-10000019,15636,138,61,12.96,2,0,6.2208
CA-2017-130477,LC-17140,OFF-PA-10000019,15636,138,153,12.96,2,0,6.2208
CA-2017-130477,LC-17140,OFF-PA-10000019,15636,138,453,12.96,2,0,6.2208
CA-2018-143259,PO-18865,FUR-BO-10003441,16039,242,52,323.136,4,0.2,12.1176
CA-2018-143259,PO-18865,FUR-BO-10003441,16039,242,93,323.136,4,0.2,12.1176
CA-2018-143259,PO-18865,FUR-BO-10003441,16039,242,105,323.136,4,0.2,12.1176
CA-2018-143259,PO-18865,FUR-BO-10003441,16039,242,576,323.136,4,0.2,12.1176
CA-2018-143259,PO-18865,TEC-PH-10004774,66663,242,52,90.93,7,0,2.7279
CA-2018-143259,PO-18865,TEC-PH-10004774,66663,242,93,90.93,7,0,2.7279
CA-2018-143259,PO-18865,TEC-PH-10004774,66663,242,105,90.93,7,0,2.7279
CA-2018-143259,PO-18865,TEC-PH-10004774,66663,242,576,90.93,7,0,2.7279
CA-2018-143259,PO-18865,OFF-BI-10003684,58412,242,52,52.776,3,0.2,19.791
CA-2018-143259,PO-18865,OFF-BI-10003684,58412,242,93,52.776,3,0.2,19.791
CA-2018-143259,PO-18865,OFF-BI-10003684,58412,242,105,52.776,3,0.2,19.791
CA-2018-143259,PO-18865,OFF-BI-10003684,58412,242,576,52.776,3,0.2,19.791
CA-2018-137596,BE-11335,TEC-PH-10001494,32743,259,69,1199.8,4,0,323.946
CA-2018-137596,BE-11335,TEC-AC-10004666,85702,259,69,1928.78,7,0,829.3754
CA-2018-137596,BE-11335,OFF-ST-10003816,37728,259,69,352.38,2,0,81.0474
CA-2018-102519,BM-11650,TEC-AC-10001772,20668,337,758,143.73,9,0,56.0547
US-2015-141215,KL-16555,FUR-TA-10001520,27712,338,157,99.918,2,0.3,-18.5562
US-2015-141215,KL-16555,FUR-CH-10003379,13585,338,157,797.944,4,0.3,-56.996
US-2015-141215,KL-16555,OFF-BI-10002706,94800,338,157,8.568,3,0.8,-14.5656
CA-2017-165218,RW-19630,OFF-EN-10000056,80382,339,193,149.352,3,0.2,50.4063
CA-2017-165218,RW-19630,OFF-EN-10000056,80382,339,570,149.352,3,0.2,50.4063
CA-2017-165218,RW-19630,OFF-EN-10000056,80382,339,620,149.352,3,0.2,50.4063
CA-2017-165218,RW-19630,OFF-ST-10001558,39101,339,193,12.992,1,0.2,-0.812
CA-2017-165218,RW-19630,OFF-ST-10001558,39101,339,570,12.992,1,0.2,-0.812
CA-2017-165218,RW-19630,OFF-ST-10001558,39101,339,620,12.992,1,0.2,-0.812
CA-2015-138296,RC-19825,OFF-ST-10002444,85352,29,856,24.56,2,0,6.8768
CA-2016-111164,SE-20110,TEC-AC-10002473,88330,340,52,85.14,3,0,34.9074
CA-2016-111164,SE-20110,TEC-AC-10002473,88330,340,93,85.14,3,0,34.9074
CA-2016-111164,SE-20110,TEC-AC-10002473,88330,340,105,85.14,3,0,34.9074
CA-2016-111164,SE-20110,TEC-AC-10002473,88330,340,576,85.14,3,0,34.9074
CA-2016-111164,SE-20110,TEC-PH-10004531,95597,340,52,21.99,1,0,10.5552
CA-2016-111164,SE-20110,TEC-PH-10004531,95597,340,93,21.99,1,0,10.5552
CA-2016-111164,SE-20110,TEC-PH-10004531,95597,340,105,21.99,1,0,10.5552
CA-2016-111164,SE-20110,TEC-PH-10004531,95597,340,576,21.99,1,0,10.5552
CA-2016-111164,SE-20110,OFF-AP-10004487,28414,340,52,406.6,5,0,113.848
CA-2016-111164,SE-20110,OFF-AP-10004487,28414,340,93,406.6,5,0,113.848
CA-2016-111164,SE-20110,OFF-AP-10004487,28414,340,105,406.6,5,0,113.848
CA-2016-111164,SE-20110,OFF-AP-10004487,28414,340,576,406.6,5,0,113.848
CA-2017-149797,AH-10075,OFF-BI-10003650,23391,301,52,841.568,2,0.2,294.5488
CA-2017-149797,AH-10075,OFF-BI-10003650,23391,301,93,841.568,2,0.2,294.5488
CA-2017-149797,AH-10075,OFF-BI-10003650,23391,301,105,841.568,2,0.2,294.5488
CA-2017-149797,AH-10075,OFF-BI-10003650,23391,301,576,841.568,2,0.2,294.5488
CA-2015-132962,JM-15535,OFF-PA-10003543,60832,341,23,15.552,3,0.2,5.4432
CA-2015-132962,JM-15535,OFF-PA-10003543,60832,341,154,15.552,3,0.2,5.4432
CA-2015-132962,JM-15535,OFF-PA-10003543,60832,341,189,15.552,3,0.2,5.4432
CA-2015-132962,JM-15535,OFF-PA-10003543,60832,341,301,15.552,3,0.2,5.4432
CA-2015-132962,JM-15535,TEC-AC-10004353,58987,341,23,252,5,0.2,53.55
CA-2015-132962,JM-15535,TEC-AC-10004353,58987,341,154,252,5,0.2,53.55
CA-2015-132962,JM-15535,TEC-AC-10004353,58987,341,189,252,5,0.2,53.55
CA-2015-132962,JM-15535,TEC-AC-10004353,58987,341,301,252,5,0.2,53.55
CA-2016-115091,JJ-15760,OFF-AR-10000658,13804,342,68,46.2,4,0,12.936
CA-2016-115091,JJ-15760,OFF-AP-10000696,50015,342,68,28.84,2,0,9.5172
CA-2018-144932,AB-10165,OFF-AR-10003560,41397,343,865,14.592,3,0.2,2.5536
CA-2018-144932,AB-10165,OFF-AR-10001468,63776,343,865,89.856,3,0.2,21.3408
CA-2018-144932,AB-10165,OFF-PA-10004971,59170,343,865,13.872,3,0.2,5.0286
CA-2018-114216,RK-19300,OFF-PA-10002195,79941,259,23,12.192,3,0.2,4.1148
CA-2018-114216,RK-19300,OFF-PA-10002195,79941,259,154,12.192,3,0.2,4.1148
CA-2018-114216,RK-19300,OFF-PA-10002195,79941,259,189,12.192,3,0.2,4.1148
CA-2018-114216,RK-19300,OFF-PA-10002195,79941,259,301,12.192,3,0.2,4.1148
CA-2017-140081,CG-12040,OFF-PA-10001745,23547,23,23,45.056,8,0.2,15.2064
CA-2017-140081,CG-12040,OFF-PA-10001745,23547,23,154,45.056,8,0.2,15.2064
CA-2017-140081,CG-12040,OFF-PA-10001745,23547,23,189,45.056,8,0.2,15.2064
CA-2017-140081,CG-12040,OFF-PA-10001745,23547,23,301,45.056,8,0.2,15.2064
CA-2017-140081,CG-12040,OFF-BI-10004826,13975,23,23,29.718,6,0.7,-21.7932
CA-2017-140081,CG-12040,OFF-BI-10004826,13975,23,154,29.718,6,0.7,-21.7932
CA-2017-140081,CG-12040,OFF-BI-10004826,13975,23,189,29.718,6,0.7,-21.7932
CA-2017-140081,CG-12040,OFF-BI-10004826,13975,23,301,29.718,6,0.7,-21.7932
CA-2017-140081,CG-12040,OFF-PA-10001870,64338,23,23,15.552,3,0.2,5.4432
CA-2017-140081,CG-12040,OFF-PA-10001870,64338,23,154,15.552,3,0.2,5.4432
CA-2017-140081,CG-12040,OFF-PA-10001870,64338,23,189,15.552,3,0.2,5.4432
CA-2017-140081,CG-12040,OFF-PA-10001870,64338,23,301,15.552,3,0.2,5.4432
CA-2017-140081,CG-12040,OFF-AP-10001058,89255,23,23,447.696,2,0.2,33.5772
CA-2017-140081,CG-12040,OFF-AP-10001058,89255,23,154,447.696,2,0.2,33.5772
CA-2017-140081,CG-12040,OFF-AP-10001058,89255,23,189,447.696,2,0.2,33.5772
CA-2017-140081,CG-12040,OFF-AP-10001058,89255,23,301,447.696,2,0.2,33.5772
US-2018-111745,RA-19885,TEC-AC-10003911,47836,58,873,159.99,1,0,54.3966
CA-2016-148250,RP-19270,OFF-PA-10000289,38092,344,874,12.96,2,0,6.2208
CA-2016-148250,RP-19270,OFF-AP-10003040,19960,344,874,134.48,4,0,34.9648
CA-2017-105760,KC-16255,OFF-PA-10000350,86973,345,18,17.12,2,0,8.0464
CA-2017-105760,KC-16255,OFF-PA-10000350,86973,345,78,17.12,2,0,8.0464
CA-2017-105760,KC-16255,OFF-PA-10000350,86973,345,256,17.12,2,0,8.0464
CA-2017-142958,RW-19630,OFF-BI-10001759,98197,175,877,6.096,2,0.2,2.2098
CA-2017-142958,RW-19630,FUR-TA-10000577,80780,175,877,1114.272,4,0.2,41.7852
CA-2016-120880,JL-15850,OFF-PA-10004101,90774,346,13,32.4,5,0,15.552
CA-2016-120880,JL-15850,OFF-PA-10004101,90774,346,149,32.4,5,0,15.552
CA-2016-120880,JL-15850,OFF-PA-10004101,90774,346,150,32.4,5,0,15.552
CA-2016-120880,JL-15850,OFF-ST-10001496,79173,346,13,540.57,3,0,140.5482
CA-2016-120880,JL-15850,OFF-ST-10001496,79173,346,149,540.57,3,0,140.5482
CA-2016-120880,JL-15850,OFF-ST-10001496,79173,346,150,540.57,3,0,140.5482
CA-2016-120880,JL-15850,OFF-BI-10002931,72157,346,13,167.76,5,0.2,62.91
CA-2016-120880,JL-15850,OFF-BI-10002931,72157,346,149,167.76,5,0.2,62.91
CA-2016-120880,JL-15850,OFF-BI-10002931,72157,346,150,167.76,5,0.2,62.91
US-2016-140200,CA-12775,FUR-TA-10002356,50375,347,507,393.165,3,0.5,-204.4458
US-2018-110576,RB-19795,FUR-FU-10003601,11554,348,23,516.488,7,0.2,-12.9122
US-2018-110576,RB-19795,FUR-FU-10003601,11554,348,154,516.488,7,0.2,-12.9122
US-2018-110576,RB-19795,FUR-FU-10003601,11554,348,189,516.488,7,0.2,-12.9122
US-2018-110576,RB-19795,FUR-FU-10003601,11554,348,301,516.488,7,0.2,-12.9122
US-2018-110576,RB-19795,FUR-FU-10000576,90743,348,23,1007.232,6,0.2,75.5424
US-2018-110576,RB-19795,FUR-FU-10000576,90743,348,154,1007.232,6,0.2,75.5424
US-2018-110576,RB-19795,FUR-FU-10000576,90743,348,189,1007.232,6,0.2,75.5424
US-2018-110576,RB-19795,FUR-FU-10000576,90743,348,301,1007.232,6,0.2,75.5424
US-2018-110576,RB-19795,FUR-TA-10004154,75465,348,23,2065.32,12,0.4,-619.596
US-2018-110576,RB-19795,FUR-TA-10004154,75465,348,154,2065.32,12,0.4,-619.596
US-2018-110576,RB-19795,FUR-TA-10004154,75465,348,189,2065.32,12,0.4,-619.596
US-2018-110576,RB-19795,FUR-TA-10004154,75465,348,301,2065.32,12,0.4,-619.596
US-2018-110576,RB-19795,OFF-PA-10002479,53669,348,23,25.344,6,0.2,7.92
US-2018-110576,RB-19795,OFF-PA-10002479,53669,348,154,25.344,6,0.2,7.92
US-2018-110576,RB-19795,OFF-PA-10002479,53669,348,189,25.344,6,0.2,7.92
US-2018-110576,RB-19795,OFF-PA-10002479,53669,348,301,25.344,6,0.2,7.92
CA-2018-131156,KH-16360,FUR-FU-10001940,51090,349,23,25.472,4,0.2,7.6416
CA-2018-131156,KH-16360,FUR-FU-10001940,51090,349,154,25.472,4,0.2,7.6416
CA-2018-131156,KH-16360,FUR-FU-10001940,51090,349,189,25.472,4,0.2,7.6416
CA-2018-131156,KH-16360,FUR-FU-10001940,51090,349,301,25.472,4,0.2,7.6416
CA-2018-136539,GH-14665,OFF-AR-10001958,28593,112,888,27.168,2,0.2,2.7168
CA-2018-136539,GH-14665,FUR-BO-10004709,84419,112,888,78.8528,2,0.32,-11.596
CA-2018-119305,SW-20275,OFF-ST-10000604,44515,323,401,173.8,5,0,43.45
CA-2018-102414,JA-15970,TEC-PH-10002923,36823,350,120,29.592,1,0.2,2.5893
CA-2018-102414,JA-15970,OFF-BI-10004465,81284,350,120,4.752,2,0.7,-3.168
CA-2018-102414,JA-15970,OFF-PA-10002333,83563,350,120,15.552,3,0.2,5.6376
CA-2016-112571,DL-12925,FUR-FU-10004188,56101,351,894,204.6,2,0,53.196
CA-2016-160059,TB-21190,OFF-BI-10000145,17192,149,470,6.24,2,0,3.0576
CA-2017-120859,CV-12805,OFF-EN-10001335,87216,137,18,21.88,2,0,10.94
CA-2017-120859,CV-12805,OFF-EN-10001335,87216,137,78,21.88,2,0,10.94
CA-2017-120859,CV-12805,OFF-EN-10001335,87216,137,256,21.88,2,0,10.94
CA-2015-127488,MS-17365,OFF-LA-10001613,14073,352,897,4.608,2,0.2,1.6704
CA-2018-135279,BS-11800,OFF-LA-10004055,72556,353,52,9.82,2,0,4.8118
CA-2018-135279,BS-11800,OFF-LA-10004055,72556,353,93,9.82,2,0,4.8118
CA-2018-135279,BS-11800,OFF-LA-10004055,72556,353,105,9.82,2,0,4.8118
CA-2018-135279,BS-11800,OFF-LA-10004055,72556,353,576,9.82,2,0,4.8118
CA-2018-135279,BS-11800,OFF-AR-10004344,68003,353,52,35.97,3,0,9.7119
CA-2018-135279,BS-11800,OFF-AR-10004344,68003,353,93,35.97,3,0,9.7119
CA-2018-135279,BS-11800,OFF-AR-10004344,68003,353,105,35.97,3,0,9.7119
CA-2018-135279,BS-11800,OFF-AR-10004344,68003,353,576,35.97,3,0,9.7119
CA-2018-135279,BS-11800,OFF-PA-10004621,70722,353,52,12.96,2,0,6.2208
CA-2018-135279,BS-11800,OFF-PA-10004621,70722,353,93,12.96,2,0,6.2208
CA-2018-135279,BS-11800,OFF-PA-10004621,70722,353,105,12.96,2,0,6.2208
CA-2018-135279,BS-11800,OFF-PA-10004621,70722,353,576,12.96,2,0,6.2208
CA-2018-135279,BS-11800,OFF-PA-10001281,98424,353,52,191.6,4,0,91.968
CA-2018-135279,BS-11800,OFF-PA-10001281,98424,353,93,191.6,4,0,91.968
CA-2018-135279,BS-11800,OFF-PA-10001281,98424,353,105,191.6,4,0,91.968
CA-2018-135279,BS-11800,OFF-PA-10001281,98424,353,576,191.6,4,0,91.968
CA-2018-135279,BS-11800,OFF-LA-10001613,24665,353,52,8.64,3,0,4.2336
CA-2018-135279,BS-11800,OFF-LA-10001613,24665,353,93,8.64,3,0,4.2336
